annotator6	{"13446-0-1":2,"134-0-0":2,"9591-4-2":1,"10320-3-0":3}
annotator6	{"5213-6-2":2,"12262-0-0":1,"3589-0-0":2,"3977-0-0":3}
annotator6	{"10320-2-0":1,"10320-5-1":2,"10320-3-0":2,"10320-4-0":3}
annotator6	{"1657-0-0":2,"9303-4-1":1,"7462-0-3":2,"252-0-0":3}
annotator6	{"3102-0-0":1,"4625-1-0":3,"9963-1-0":2,"3589-1-0":2}
annotator6	{"10320-2-0":2,"7071-0-1":1,"5900-0-3":2,"970-0-1":3}
annotator6	{"252-0-0":3,"10165-0-0":2,"8139-0-0":1,"3977-0-0":2}
annotator6	{"6600-0-1":3,"7071-0-1":2,"9888-1-0":1,"3199-1-0":2}
annotator6	{"13192-0-1":1,"10165-0-0":3,"5900-0-2":2,"5900-0-0":2}
annotator6	{"10035-0-0":3,"5990-0-0":2,"970-0-2":2,"3589-1-0":1}
annotator6	{"10939-0-0":2,"3613-0-0":2,"11816-0-0":3,"13303-1-4":1}
annotator6	{"10939-0-0":3,"5213-6-0":1,"10165-0-1":2,"12262-0-0":2}
annotator6	{"13115-0-3":2,"5118-0-0":1,"3977-1-0":3,"3560-1-0":2}
annotator6	{"4621-0-0":2,"7071-0-1":1,"12262-1-0":2,"9119-1-0":3}
annotator6	{"1045-0-0":2,"9303-4-1":1,"10939-0-0":2,"134-0-0":3}
annotator6	{"9303-5-1":2,"3713-0-1":2,"9591-4-2":1,"10165-0-2":3}
annotator6	{"134-0-0":1,"3713-0-1":3,"8139-0-0":2,"2637-1-0":2}
annotator6	{"2452-0-0":2,"7957-1-0":1,"11816-0-0":2,"3199-1-0":3}
annotator6	{"10320-2-0":2,"5826-0-0":1,"783-0-0":2,"10035-0-0":3}
annotator6	{"9303-4-1":1,"783-0-0":2,"3589-1-0":2,"360-0-0":3}
annotator6	{"717-0-0":1,"2883-0-6":2,"10165-0-2":2,"970-0-4":3}
annotator6	{"5441-0-0":1,"10320-3-0":2,"10165-0-0":3,"970-0-3":2}
annotator6	{"1045-0-0":1,"3589-1-0":2,"3977-0-0":3,"360-1-0":2}
